,bpr_unbiased_uncalibrated,round,bpr_unbiased_calibrated,random_uncalibrated
0,0.62144535779953,0,0.5865195095539093,0.7812004864215851
1,0.6230250179767609,1,0.6236379384994507,0.7853885293006897
2,0.6019355177879333,2,0.6386311888694763,0.7852183640003204
3,0.6020851969718933,3,0.6451387941837311,0.7638825237751007
4,0.6015563488006592,4,0.6387228667736053,0.7573380053043366
5,0.6033093392848968,5,0.6417264044284821,0.7514993846416473
6,0.6108399629592896,6,0.6407212078571319,0.7851332485675812
7,0.6096361935138702,7,0.6401986420154572,0.7818907260894775
8,0.6089588463306427,8,0.6417669177055358,0.8085458278656006
9,0.6094175279140472,9,0.6433362841606141,0.7512439548969269
10,0.6094175279140472,10,0.644428163766861,0.7530495941638946
11,0.6110917091369629,11,0.6435975909233094,0.7795782089233398
12,0.6111487746238708,12,0.6460039615631104,0.7564128816127778
13,0.6104808926582337,13,0.6460039615631104,0.7665755748748779
14,0.610306853055954,14,0.6460039615631104,0.7865294754505158
15,0.6101051032543182,15,0.6452970981597901,0.8040616810321808
16,0.6093861401081085,16,0.6466028928756714,0.7655776262283325
17,0.6153193056583405,17,0.6449925005435944,0.7783480286598206
18,0.6176897883415222,18,0.6449925005435944,0.7589072346687317
19,0.6172708928585052,19,0.645197081565857,0.7757784128189087
20,0.6210241436958313,20,0.6589885890483856,0.7761574506759643
21,0.62232865691185,21,0.6632231652736664,0.7637488782405853
22,0.623802924156189,22,0.6643598794937133,0.7674452543258667
23,0.6177747011184692,23,0.6667620301246643,0.7947112858295441
24,0.6167960226535797,24,0.6667610883712769,0.8013816237449646
25,0.6183449447154998,25,0.6702673077583313,0.7510480105876922
26,0.6173839390277862,26,0.6702678442001343,0.7754694938659668
27,0.6183021664619446,27,0.6718054473400116,0.7887361347675323
28,0.6185598194599151,28,0.6730992376804352,0.7429114162921906
29,0.6172900557518005,29,0.6730992376804352,0.7959151685237884
30,0.6169548809528351,30,0.6679836273193359,0.7772007584571838
31,0.6167973399162292,31,0.6679839968681336,0.7993921577930451
32,0.6179996609687806,32,0.6677148640155792,0.7758978486061097
33,0.6223141312599182,33,0.6666791141033173,0.7493571639060974
34,0.6223141312599182,34,0.6666791141033173,0.7664606690406799
35,0.6215668559074402,35,0.6720913946628571,0.7869494795799256
36,0.6215668559074402,36,0.6737196564674377,0.7820078492164612
37,0.6215668559074402,37,0.673357492685318,0.8017398834228515
38,0.6254643380641938,38,0.6763824939727783,0.7826873004436493
39,0.6262345850467682,39,0.6756672739982605,0.7515698254108429
40,0.6255088329315186,40,0.6756672739982605,0.77209632396698
41,0.6255088329315186,41,0.6806303501129151,0.7730717957019806
42,0.6275555670261384,42,0.6833085954189301,0.7657519102096557
43,0.629265820980072,43,0.6826930224895478,0.7816190421581268
44,0.6291215300559998,44,0.6852824687957764,0.7805554926395416
45,0.6298445105552674,45,0.6852824687957764,0.7545956611633301
46,0.6295296311378479,46,0.6862554132938385,0.7551253437995911
47,0.6270772695541382,47,0.6871997594833374,0.7835552513599395
48,0.6263970673084259,48,0.6855762243270874,0.7864866077899932
49,0.6280592858791352,49,0.6801044881343842,0.7824906527996063
50,0.627613490819931,50,0.6855419635772705,0.7759541511535645
51,0.6264588177204132,51,0.6854925394058228,0.7924773991107941
52,0.6264588177204132,52,0.6854925394058228,0.7699275255203247
53,0.6251431822776794,53,0.6854925394058228,0.7706601917743683
54,0.6251431822776794,54,0.6854925394058228,0.7454973757266998
55,0.6269856631755829,55,0.6854925394058228,0.781213766336441
56,0.6276522874832153,56,0.6854925394058228,0.769766366481781
57,0.6252063870429992,57,0.6813582479953766,0.7774126291275024
58,0.6228676199913025,58,0.680103063583374,0.7903320491313934
59,0.6227503061294556,59,0.6877683877944947,0.7501721322536469
60,0.6233568966388703,60,0.6896346390247345,0.7578081369400025
61,0.623749989271164,61,0.6955329656600953,0.7944822192192078
62,0.623642498254776,62,0.6955313146114349,0.7691793322563172
63,0.6222401916980743,63,0.7025131165981293,0.7605326771736145
