,bpr_unbiased_uncalibrated_large,round,bpr_unbiased_calibrated_linear_time_large,bpr_unbiased_calibrated_constant_large
0,0.05553955212235451,0,0.05533527955412865,0.055325981229543686
1,0.05553955212235451,1,0.05533527955412865,0.055325981229543686
2,0.05553955212235451,2,0.05533527955412865,0.055325981229543686
3,0.05553955212235451,3,0.05533527955412865,0.055325981229543686
4,0.05553955212235451,4,0.05533527955412865,0.055325981229543686
5,0.05553955212235451,5,0.05533527955412865,0.055325981229543686
6,0.05553955212235451,6,0.05533527955412865,0.055325981229543686
7,0.05553955212235451,7,0.05533527955412865,0.055325981229543686
8,0.05553955212235451,8,0.05533527955412865,0.055325981229543686
9,0.05553955212235451,9,0.05533527955412865,0.055325981229543686
10,0.05553955212235451,10,0.05533527955412865,0.055325981229543686
11,0.05553955212235451,11,0.05533527955412865,0.055325981229543686
12,0.05553955212235451,12,0.05533527955412865,0.055325981229543686
13,0.05553955212235451,13,0.05533527955412865,0.055325981229543686
14,0.05553955212235451,14,0.05533527955412865,0.055325981229543686
15,0.05553955212235451,15,0.05533527955412865,0.055325981229543686
16,0.05553955212235451,16,0.05533527955412865,0.055325981229543686
17,0.05553955212235451,17,0.05533527955412865,0.055325981229543686
18,0.05553955212235451,18,0.05533527955412865,0.055325981229543686
19,0.05553955212235451,19,0.05533527955412865,0.055325981229543686
20,0.05553955212235451,20,0.05533527955412865,0.055325981229543686
21,0.05553955212235451,21,0.05533527955412865,0.055325981229543686
22,0.05553955212235451,22,0.05533527955412865,0.055325981229543686
23,0.05553955212235451,23,0.05533527955412865,0.055325981229543686
24,0.05553955212235451,24,0.05533527955412865,0.055325981229543686
25,0.05553955212235451,25,0.05533527955412865,0.055325981229543686
26,0.05553955212235451,26,0.05533527955412865,0.055325981229543686
27,0.05553955212235451,27,0.05533527955412865,0.055325981229543686
28,0.05553955212235451,28,0.05533527955412865,0.055325981229543686
29,0.05553955212235451,29,0.05533527955412865,0.055325981229543686
30,0.05553955212235451,30,0.05533527955412865,0.055325981229543686
31,0.05553955212235451,31,0.05533527955412865,0.055325981229543686
32,0.05553955212235451,32,0.05533527955412865,0.055325981229543686
33,0.05553955212235451,33,0.05533527955412865,0.055325981229543686
34,0.05553955212235451,34,0.05533527955412865,0.055325981229543686
35,0.05553955212235451,35,0.05533527955412865,0.055325981229543686
36,0.05553955212235451,36,0.05533527955412865,0.055325981229543686
37,0.05553955212235451,37,0.05533527955412865,0.055325981229543686
38,0.05553955212235451,38,0.05533527955412865,0.055325981229543686
39,0.05553955212235451,39,0.05533527955412865,0.055325981229543686
40,0.05553955212235451,40,0.05533527955412865,0.055325981229543686
41,0.05553955212235451,41,0.05533527955412865,0.055325981229543686
42,0.05553955212235451,42,0.05533527955412865,0.055325981229543686
43,0.05553955212235451,43,0.05533527955412865,0.055325981229543686
44,0.05553955212235451,44,0.05533527955412865,0.055325981229543686
45,0.05553955212235451,45,0.05533527955412865,0.055325981229543686
46,0.05553955212235451,46,0.05533527955412865,0.055325981229543686
47,0.05553955212235451,47,0.05533527955412865,0.055325981229543686
48,0.05553955212235451,48,0.05533527955412865,0.055325981229543686
49,0.05553955212235451,49,0.05533527955412865,0.055325981229543686
50,0.05553955212235451,50,0.05533527955412865,0.055325981229543686
51,0.05553955212235451,51,0.05533527955412865,0.055325981229543686
52,0.05553955212235451,52,0.05533527955412865,0.055325981229543686
53,0.05553955212235451,53,0.05533527955412865,0.055325981229543686
54,0.05553955212235451,54,0.05533527955412865,0.055325981229543686
55,0.05553955212235451,55,0.05533527955412865,0.055325981229543686
56,0.05553955212235451,56,0.05533527955412865,0.055325981229543686
57,0.05553955212235451,57,0.05533527955412865,0.055325981229543686
58,0.05553955212235451,58,0.05533527955412865,0.055325981229543686
59,0.05553955212235451,59,0.05533527955412865,0.055325981229543686
60,0.05553955212235451,60,0.05533527955412865,0.055325981229543686
61,0.05553955212235451,61,0.05533527955412865,0.055325981229543686
62,0.05553955212235451,62,0.05533527955412865,0.055325981229543686
63,0.05553955212235451,63,0.05533527955412865,0.055325981229543686
64,0.05553955212235451,64,0.05533527955412865,0.055325981229543686
65,0.05553955212235451,65,0.05533527955412865,0.055325981229543686
66,0.05553955212235451,66,0.05533527955412865,0.055325981229543686
67,0.05553955212235451,67,0.05533527955412865,0.055325981229543686
68,0.05553955212235451,68,0.05533527955412865,0.055325981229543686
69,0.05553955212235451,69,0.05533527955412865,0.055325981229543686
70,0.05553955212235451,70,0.05533527955412865,0.055325981229543686
71,0.05553955212235451,71,0.05533527955412865,0.055325981229543686
72,0.05553955212235451,72,0.05533527955412865,0.055325981229543686
73,0.05553955212235451,73,0.05533527955412865,0.055325981229543686
74,0.05553955212235451,74,0.05533527955412865,0.055325981229543686
75,0.05553955212235451,75,0.05533527955412865,0.055325981229543686
76,0.05553955212235451,76,0.05533527955412865,0.055325981229543686
77,0.05553955212235451,77,0.05533527955412865,0.055325981229543686
78,0.05553955212235451,78,0.05533527955412865,0.055325981229543686
79,0.05553955212235451,79,0.05533527955412865,0.055325981229543686
80,0.05553955212235451,80,0.05533527955412865,0.055325981229543686
81,0.05553955212235451,81,0.05533527955412865,0.055325981229543686
82,0.05553955212235451,82,0.05533527955412865,0.055325981229543686
83,0.05553955212235451,83,0.05533527955412865,0.055325981229543686
84,0.05553955212235451,84,0.05533527955412865,0.055325981229543686
85,0.05553955212235451,85,0.05533527955412865,0.055325981229543686
86,0.05553955212235451,86,0.05533527955412865,0.055325981229543686
87,0.05553955212235451,87,0.05533527955412865,0.055325981229543686
88,0.05553955212235451,88,0.05533527955412865,0.055325981229543686
89,0.05553955212235451,89,0.05533527955412865,0.055325981229543686
90,0.05553955212235451,90,0.05533527955412865,0.055325981229543686
91,0.05553955212235451,91,0.05533527955412865,0.055325981229543686
92,0.05553955212235451,92,0.05533527955412865,0.055325981229543686
93,0.05553955212235451,93,0.05533527955412865,0.055325981229543686
94,0.05553955212235451,94,0.05533527955412865,0.055325981229543686
95,0.05553955212235451,95,0.05533527955412865,0.055325981229543686
96,0.05553955212235451,96,0.05533527955412865,0.055325981229543686
97,0.05553955212235451,97,0.05533527955412865,0.055325981229543686
98,0.05553955212235451,98,0.05533527955412865,0.055325981229543686
99,0.05553955212235451,99,0.05533527955412865,0.055325981229543686
100,0.05553955212235451,100,0.05533527955412865,0.055325981229543686
101,0.05553955212235451,101,0.05533527955412865,0.055325981229543686
102,0.05553955212235451,102,0.05533527955412865,0.055325981229543686
103,0.05553955212235451,103,0.05533527955412865,0.055325981229543686
104,0.05553955212235451,104,0.05533527955412865,0.055325981229543686
105,0.05553955212235451,105,0.05533527955412865,0.055325981229543686
106,0.05553955212235451,106,0.05533527955412865,0.055325981229543686
107,0.05553955212235451,107,0.05533527955412865,0.055325981229543686
108,0.05553955212235451,108,0.05533527955412865,0.055325981229543686
109,0.05553955212235451,109,0.05533527955412865,0.055325981229543686
110,0.05553955212235451,110,0.05533527955412865,0.055325981229543686
111,0.05553955212235451,111,0.05533527955412865,0.055325981229543686
112,0.05553955212235451,112,0.05533527955412865,0.055325981229543686
113,0.05553955212235451,113,0.05533527955412865,0.055325981229543686
114,0.05553955212235451,114,0.05533527955412865,0.055325981229543686
115,0.05553955212235451,115,0.05533527955412865,0.055325981229543686
116,0.05553955212235451,116,0.05533527955412865,0.055325981229543686
117,0.05553955212235451,117,0.05533527955412865,0.055325981229543686
118,0.05553955212235451,118,0.05533527955412865,0.055325981229543686
119,0.05553955212235451,119,0.05533527955412865,0.055325981229543686
120,0.05553955212235451,120,0.05533527955412865,0.055325981229543686
121,0.05553955212235451,121,0.05533527955412865,0.055325981229543686
122,0.05553955212235451,122,0.05533527955412865,0.055325981229543686
123,0.05553955212235451,123,0.05533527955412865,0.055325981229543686
124,0.05553955212235451,124,0.05533527955412865,0.055325981229543686
125,0.05553955212235451,125,0.05533527955412865,0.055325981229543686
126,0.05553955212235451,126,0.05533527955412865,0.055325981229543686
127,0.05553955212235451,127,0.05533527955412865,0.055325981229543686
128,0.05553955212235451,128,0.05533527955412865,0.055325981229543686
129,0.05553955212235451,129,0.05533527955412865,0.055325981229543686
130,0.05553955212235451,130,0.05533527955412865,0.055325981229543686
131,0.05553955212235451,131,0.05533527955412865,0.055325981229543686
132,0.05553955212235451,132,0.05533527955412865,0.055325981229543686
133,0.05553955212235451,133,0.05533527955412865,0.055325981229543686
134,0.05553955212235451,134,0.05533527955412865,0.055325981229543686
135,0.05553955212235451,135,0.05533527955412865,0.055325981229543686
136,0.05553955212235451,136,0.05533527955412865,0.055325981229543686
137,0.05553955212235451,137,0.05533527955412865,0.055325981229543686
138,0.05553955212235451,138,0.05533527955412865,0.055325981229543686
139,0.05553955212235451,139,0.05533527955412865,0.055325981229543686
140,0.05553955212235451,140,0.05533527955412865,0.055325981229543686
141,0.05553955212235451,141,0.05533527955412865,0.055325981229543686
142,0.05553955212235451,142,0.05533527955412865,0.055325981229543686
143,0.05553955212235451,143,0.05533527955412865,0.055325981229543686
144,0.05553955212235451,144,0.05533527955412865,0.055325981229543686
145,0.05553955212235451,145,0.05533527955412865,0.055325981229543686
146,0.05553955212235451,146,0.05533527955412865,0.055325981229543686
