,bpr_classic_calibrated_constant_alpha_0_1,round,bpr_classic_calibrated_constant_alpha_0_2,bpr_classic_calibrated_constant_alpha_0_3,bpr_classic_calibrated_constant_alpha_0_4,bpr_classic_calibrated_constant_alpha_0_5,bpr_classic_calibrated_constant_alpha_0_6,bpr_classic_calibrated_constant_alpha_0_7,bpr_classic_calibrated_constant_alpha_0_8,bpr_classic_calibrated_constant_alpha_0_9
0,0.5226577997207642,0,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642
1,0.5226577997207642,1,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642
2,0.5226577997207642,2,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642
3,0.5226577997207642,3,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642
4,0.5226577997207642,4,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642
5,0.5226577997207642,5,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642
6,0.5226577997207642,6,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642
7,0.5226577997207642,7,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642
8,0.5226577997207642,8,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642
9,0.5226577997207642,9,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642
10,0.5226577997207642,10,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642
11,0.5226577997207642,11,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642
12,0.5226577997207642,12,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642
13,0.5226577997207642,13,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642
14,0.5226577997207642,14,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642
15,0.5226577997207642,15,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642
16,0.5226577997207642,16,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642
17,0.5226577997207642,17,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642
18,0.5226577997207642,18,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642
19,0.5226577997207642,19,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642
20,0.5226577997207642,20,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642
21,0.5226577997207642,21,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642
22,0.5226577997207642,22,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642
23,0.5226577997207642,23,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642
24,0.5226577997207642,24,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642
25,0.5226577997207642,25,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642
26,0.5226577997207642,26,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642
27,0.5226577997207642,27,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642
28,0.5226577997207642,28,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642
29,0.5226577997207642,29,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642
30,0.5226577997207642,30,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642
31,0.5226577997207642,31,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642
32,0.5226577997207642,32,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642
33,0.5226577997207642,33,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642
34,0.5226577997207642,34,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642
35,0.5226577997207642,35,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642
36,0.5226577997207642,36,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642
37,0.5226577997207642,37,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642
38,0.5226577997207642,38,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642
39,0.5226577997207642,39,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642
40,0.5226577997207642,40,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642
41,0.5226577997207642,41,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642
42,0.5226577997207642,42,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642
43,0.5226577997207642,43,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642
44,0.5226577997207642,44,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642
45,0.5226577997207642,45,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642
46,0.5226577997207642,46,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642
47,0.5226577997207642,47,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642
48,0.5226577997207642,48,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642
49,0.5226577997207642,49,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642
50,0.5226577997207642,50,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642
51,0.5226577997207642,51,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642
52,0.5226577997207642,52,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642
53,0.5226577997207642,53,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642
54,0.5226577997207642,54,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642
55,0.5226577997207642,55,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642,0.5226577997207642
