,bpr_unbiased_uncalibrated_large,round,bpr_unbiased_calibrated_linear_time_large,bpr_unbiased_calibrated_constant_large
0,0.5082843780517579,0,0.5374122470617294,0.5247989892959595
1,0.5082843780517579,1,0.5374122470617294,0.5247989892959595
2,0.5082843780517579,2,0.5374122470617294,0.5247989892959595
3,0.5082843780517579,3,0.5374122470617294,0.5247989892959595
4,0.5082843780517579,4,0.5374122470617294,0.5247989892959595
5,0.5082843780517579,5,0.5374122470617294,0.5247989892959595
6,0.5082843780517579,6,0.5374122470617294,0.5247989892959595
7,0.5082843780517579,7,0.5374122470617294,0.5247989892959595
8,0.5082843780517579,8,0.5374122470617294,0.5247989892959595
9,0.5082843780517579,9,0.5374122470617294,0.5247989892959595
10,0.5082843780517579,10,0.5374122470617294,0.5247989892959595
11,0.5082843780517579,11,0.5374122470617294,0.5247989892959595
12,0.5082843780517579,12,0.5374122470617294,0.5247989892959595
13,0.5082843780517579,13,0.5374122470617294,0.5247989892959595
14,0.5082843780517579,14,0.5374122470617294,0.5247989892959595
15,0.5082843780517579,15,0.5374122470617294,0.5247989892959595
16,0.5082843780517579,16,0.5374122470617294,0.5247989892959595
17,0.5082843780517579,17,0.5374122470617294,0.5247989892959595
18,0.5082843780517579,18,0.5374122470617294,0.5247989892959595
19,0.5082843780517579,19,0.5374122470617294,0.5247989892959595
20,0.5082843780517579,20,0.5374122470617294,0.5247989892959595
21,0.5082843780517579,21,0.5374122470617294,0.5247989892959595
22,0.5082843780517579,22,0.5374122470617294,0.5247989892959595
23,0.5082843780517579,23,0.5374122470617294,0.5247989892959595
24,0.5082843780517579,24,0.5374122470617294,0.5247989892959595
25,0.5082843780517579,25,0.5374122470617294,0.5247989892959595
26,0.5082843780517579,26,0.5374122470617294,0.5247989892959595
27,0.5082843780517579,27,0.5374122470617294,0.5247989892959595
28,0.5082843780517579,28,0.5374122470617294,0.5247989892959595
29,0.5082843780517579,29,0.5374122470617294,0.5247989892959595
30,0.5082843780517579,30,0.5374122470617294,0.5247989892959595
31,0.5082843780517579,31,0.5374122470617294,0.5247989892959595
32,0.5082843780517579,32,0.5374122470617294,0.5247989892959595
33,0.5082843780517579,33,0.5374122470617294,0.5247989892959595
34,0.5082843780517579,34,0.5374122470617294,0.5247989892959595
35,0.5082843780517579,35,0.5374122470617294,0.5247989892959595
36,0.5082843780517579,36,0.5374122470617294,0.5247989892959595
37,0.5082843780517579,37,0.5374122470617294,0.5247989892959595
38,0.5082843780517579,38,0.5374122470617294,0.5247989892959595
39,0.5082843780517579,39,0.5374122470617294,0.5247989892959595
40,0.5082843780517579,40,0.5374122470617294,0.5247989892959595
41,0.5082843780517579,41,0.5374122470617294,0.5247989892959595
42,0.5082843780517579,42,0.5374122470617294,0.5247989892959595
43,0.5082843780517579,43,0.5374122470617294,0.5247989892959595
44,0.5082843780517579,44,0.5374122470617294,0.5247989892959595
45,0.5082843780517579,45,0.5374122470617294,0.5247989892959595
46,0.5082843780517579,46,0.5374122470617294,0.5247989892959595
47,0.5082843780517579,47,0.5374122470617294,0.5247989892959595
48,0.5082843780517579,48,0.5374122470617294,0.5247989892959595
49,0.5082843780517579,49,0.5374122470617294,0.5247989892959595
50,0.5082843780517579,50,0.5374122470617294,0.5247989892959595
51,0.5082843780517579,51,0.5374122470617294,0.5247989892959595
52,0.5082843780517579,52,0.5374122470617294,0.5247989892959595
53,0.5082843780517579,53,0.5374122470617294,0.5247989892959595
54,0.5082843780517579,54,0.5374122470617294,0.5247989892959595
55,0.5082843780517579,55,0.5374122470617294,0.5247989892959595
56,0.5082843780517579,56,0.5374122470617294,0.5247989892959595
57,0.5082843780517579,57,0.5374122470617294,0.5247989892959595
58,0.5082843780517579,58,0.5374122470617294,0.5247989892959595
59,0.5082843780517579,59,0.5374122470617294,0.5247989892959595
60,0.5082843780517579,60,0.5374122470617294,0.5247989892959595
61,0.5082843780517579,61,0.5374122470617294,0.5247989892959595
62,0.5082843780517579,62,0.5374122470617294,0.5247989892959595
63,0.5082843780517579,63,0.5374122470617294,0.5247989892959595
64,0.5082843780517579,64,0.5374122470617294,0.5247989892959595
65,0.5082843780517579,65,0.5374122470617294,0.5247989892959595
66,0.5082843780517579,66,0.5374122470617294,0.5247989892959595
67,0.5082843780517579,67,0.5374122470617294,0.5247989892959595
68,0.5082843780517579,68,0.5374122470617294,0.5247989892959595
69,0.5082843780517579,69,0.5374122470617294,0.5247989892959595
70,0.5082843780517579,70,0.5374122470617294,0.5247989892959595
71,0.5082843780517579,71,0.5374122470617294,0.5247989892959595
72,0.5082843780517579,72,0.5374122470617294,0.5247989892959595
73,0.5082843780517579,73,0.5374122470617294,0.5247989892959595
74,0.5082843780517579,74,0.5374122470617294,0.5247989892959595
75,0.5082843780517579,75,0.5374122470617294,0.5247989892959595
76,0.5082843780517579,76,0.5374122470617294,0.5247989892959595
77,0.5082843780517579,77,0.5374122470617294,0.5247989892959595
78,0.5082843780517579,78,0.5374122470617294,0.5247989892959595
79,0.5082843780517579,79,0.5374122470617294,0.5247989892959595
80,0.5082843780517579,80,0.5374122470617294,0.5247989892959595
81,0.5082843780517579,81,0.5374122470617294,0.5247989892959595
82,0.5082843780517579,82,0.5374122470617294,0.5247989892959595
83,0.5082843780517579,83,0.5374122470617294,0.5247989892959595
84,0.5082843780517579,84,0.5374122470617294,0.5247989892959595
85,0.5082843780517579,85,0.5374122470617294,0.5247989892959595
86,0.5082843780517579,86,0.5374122470617294,0.5247989892959595
87,0.5082843780517579,87,0.5374122470617294,0.5247989892959595
88,0.5082843780517579,88,0.5374122470617294,0.5247989892959595
89,0.5082843780517579,89,0.5374122470617294,0.5247989892959595
90,0.5082843780517579,90,0.5374122470617294,0.5247989892959595
91,0.5082843780517579,91,0.5374122470617294,0.5247989892959595
92,0.5082843780517579,92,0.5374122470617294,0.5247989892959595
93,0.5082843780517579,93,0.5374122470617294,0.5247989892959595
94,0.5082843780517579,94,0.5374122470617294,0.5247989892959595
95,0.5082843780517579,95,0.5374122470617294,0.5247989892959595
96,0.5082843780517579,96,0.5374122470617294,0.5247989892959595
97,0.5082843780517579,97,0.5374122470617294,0.5247989892959595
98,0.5082843780517579,98,0.5374122470617294,0.5247989892959595
99,0.5082843780517579,99,0.5374122470617294,0.5247989892959595
100,0.5082843780517579,100,0.5374122470617294,0.5247989892959595
101,0.5082843780517579,101,0.5374122470617294,0.5247989892959595
102,0.5082843780517579,102,0.5374122470617294,0.5247989892959595
103,0.5082843780517579,103,0.5374122470617294,0.5247989892959595
104,0.5082843780517579,104,0.5374122470617294,0.5247989892959595
105,0.5082843780517579,105,0.5374122470617294,0.5247989892959595
106,0.5082843780517579,106,0.5374122470617294,0.5247989892959595
107,0.5082843780517579,107,0.5374122470617294,0.5247989892959595
108,0.5082843780517579,108,0.5374122470617294,0.5247989892959595
109,0.5082843780517579,109,0.5374122470617294,0.5247989892959595
110,0.5082843780517579,110,0.5374122470617294,0.5247989892959595
111,0.5082843780517579,111,0.5374122470617294,0.5247989892959595
