,bpr_unbiased_uncalibrated_large,round,bpr_unbiased_calibrated_linear_time_large,bpr_unbiased_calibrated_constant_large
0,0.001646410208195448,0,0.0016430250834673643,0.0016429477836936712
1,0.001646410208195448,1,0.0016430250834673643,0.0016429477836936712
2,0.001646410208195448,2,0.0016430250834673643,0.0016429477836936712
3,0.001646410208195448,3,0.0016430250834673643,0.0016429477836936712
4,0.001646410208195448,4,0.0016430250834673643,0.0016429477836936712
5,0.001646410208195448,5,0.0016430250834673643,0.0016429477836936712
6,0.001646410208195448,6,0.0016430250834673643,0.0016429477836936712
7,0.001646410208195448,7,0.0016430250834673643,0.0016429477836936712
8,0.001646410208195448,8,0.0016430250834673643,0.0016429477836936712
9,0.001646410208195448,9,0.0016430250834673643,0.0016429477836936712
10,0.001646410208195448,10,0.0016430250834673643,0.0016429477836936712
11,0.001646410208195448,11,0.0016430250834673643,0.0016429477836936712
12,0.001646410208195448,12,0.0016430250834673643,0.0016429477836936712
13,0.001646410208195448,13,0.0016430250834673643,0.0016429477836936712
14,0.001646410208195448,14,0.0016430250834673643,0.0016429477836936712
15,0.001646410208195448,15,0.0016430250834673643,0.0016429477836936712
16,0.001646410208195448,16,0.0016430250834673643,0.0016429477836936712
17,0.001646410208195448,17,0.0016430250834673643,0.0016429477836936712
18,0.001646410208195448,18,0.0016430250834673643,0.0016429477836936712
19,0.001646410208195448,19,0.0016430250834673643,0.0016429477836936712
20,0.001646410208195448,20,0.0016430250834673643,0.0016429477836936712
21,0.001646410208195448,21,0.0016430250834673643,0.0016429477836936712
22,0.001646410208195448,22,0.0016430250834673643,0.0016429477836936712
23,0.001646410208195448,23,0.0016430250834673643,0.0016429477836936712
24,0.001646410208195448,24,0.0016430250834673643,0.0016429477836936712
25,0.001646410208195448,25,0.0016430250834673643,0.0016429477836936712
26,0.001646410208195448,26,0.0016430250834673643,0.0016429477836936712
27,0.001646410208195448,27,0.0016430250834673643,0.0016429477836936712
28,0.001646410208195448,28,0.0016430250834673643,0.0016429477836936712
29,0.001646410208195448,29,0.0016430250834673643,0.0016429477836936712
30,0.001646410208195448,30,0.0016430250834673643,0.0016429477836936712
